%time,field.data
1621612866688062514,0.451763556383
1621612866689061023,0.451805502451
1621612866690082343,0.45185132949
1621612866691137260,0.451891506522
1621612866692081015,0.451936299414
1621612866693085632,0.451981235473
1621612866694109161,0.452029169365
1621612866695110941,0.452076504911
1621612866696034657,0.452123965499
1621612866697045594,0.452170978899
1621612866698037266,0.452218423229
1621612866699052734,0.452267205679
1621612866700026748,0.452318132636
1621612866701017906,0.452370386495
1621612866702074183,0.452420875371
1621612866703147050,0.452471625172
1621612866704209187,0.452523440315
1621612866705048471,0.452573565771
1621612866706080230,0.452627487517
1621612866707049567,0.452679844791
1621612866708017618,0.452737760033
1621612866709015003,0.45279474864
1621612866710039962,0.452849408824
1621612866711016124,0.452908383345
1621612866712058849,0.452963045693
1621612866713136473,0.453022681981
1621612866714093937,0.453080927838
1621612866715052841,0.453141781928
1621612866716044122,0.453200291118
1621612866717058661,0.453261551487
1621612866718068399,0.453316798011
1621612866719060117,0.453376763793
1621612866720012735,0.453435599372
1621612866721039364,0.453496449013
1621612866722104619,0.453558188464
1621612866723216325,0.453616000518
1621612866724380399,0.453679703197
1621612866725238734,0.45374019204
1621612866726392166,0.45380324472
1621612866727235470,0.453866488402
1621612866728253229,0.453926098828
1621612866729325414,0.453989338504
1621612866730151654,0.454048802662
1621612866731176002,0.454106313738
1621612866732147147,0.454170650489
1621612866733158320,0.454235332245
1621612866734135220,0.454297500773
1621612866735107096,0.454359317768
1621612866736091712,0.454423724568
1621612866737045769,0.454484914207
1621612866738071362,0.454551516711
1621612866739024237,0.454617540939
1621612866740077014,0.454682638069
1621612866741064922,0.454746095982
1621612866742035060,0.454811143103
1621612866743076401,0.454876264777
1621612866744022756,0.454943920119
1621612866745069069,0.455011416335
1621612866746097500,0.455077318495
1621612866747157341,0.455144700945
1621612866748117469,0.455210055055
1621612866749100920,0.455278974273
1621612866750023829,0.45534823996
1621612866751048297,0.45541472415
1621612866752136681,0.45547868255
1621612866753076228,0.455543744462
1621612866754153447,0.455609922618
1621612866755058112,0.455682259685
1621612866756025319,0.455751572295
1621612866757033529,0.455819442488
1621612866758106345,0.45588858053
1621612866759053474,0.455959517558
1621612866760078386,0.456029326336
1621612866761055421,0.456098666787
1621612866762093620,0.456168467619
1621612866763095907,0.456239545617
1621612866764107518,0.456307415198
1621612866765082264,0.456379703775
1621612866766103232,0.456451685288
1621612866767080942,0.456526115458
1621612866768082752,0.456600510156
1621612866769098055,0.456673376739
1621612866770107465,0.4567494529
1621612866771144320,0.456826817291
1621612866772165890,0.456904673627
1621612866773044413,0.456979815003
1621612866774047988,0.457054413809
1621612866775052872,0.457132658537
1621612866776025538,0.457208801946
1621612866777020796,0.457290877829
1621612866778051733,0.457371781993
1621612866779057156,0.45745290771
1621612866780115290,0.457533770501
1621612866781059629,0.457618898687
1621612866782040567,0.457697424043
1621612866783028158,0.457780709502
1621612866784059916,0.457863186551
1621612866785043597,0.457947298913
1621612866786051054,0.458031560936
1621612866787022553,0.458112898739
1621612866788025694,0.458202356171
1621612866789028702,0.458290208811
1621612866790055102,0.458375607237
1621612866791069829,0.4584608409
1621612866792040604,0.458544238506
1621612866793060743,0.458632953261
1621612866794053688,0.458720769779
1621612866795063507,0.458814638739
1621612866796077549,0.458904296899
1621612866797085490,0.458997351795
1621612866798089365,0.459090832503
1621612866799053066,0.4591808438
1621612866800046409,0.459269168221
1621612866801134267,0.459361847909
1621612866802064932,0.459454017962
1621612866803036274,0.459546106643
1621612866804051366,0.459638465952
1621612866806732925,0.459734137204
1621612866806770287,0.459825306628
1621612866810568249,0.459921546641
1621612866810612955,0.46001282676
1621612866810654493,0.460204585259
1621612866811092437,0.460301197294
1621612866812118104,0.460394295161
1621612866813040623,0.46049442422
1621612866814044221,0.460589864847
1621612866815081638,0.460685612718
1621612866816120799,0.460776022792
1621612866817106067,0.460875704573
1621612866818056411,0.46097511047
1621612866819057484,0.461070809176
1621612866820153903,0.461172413942
1621612866821169297,0.461269956485
1621612866822074475,0.461366172176
1621612866823064199,0.461460788635
1621612866824065298,0.461562000112
1621612866825074072,0.461659726805
1621612866826086618,0.461760501326
1621612866827128376,0.461867718861
1621612866828082735,0.461965245006
1621612866829079359,0.462071932267
1621612866830098961,0.462170827398
1621612866831089356,0.462271822126
1621612866832075407,0.462379507127
1621612866833058949,0.462482684474
1621612866834060394,0.462586209462
1621612866835019635,0.462696686697
1621612866836058465,0.462802274206
1621612866837067791,0.462903772168
1621612866838061895,0.463010442053
1621612866839073052,0.463120852907
1621612866840073800,0.463229996985
1621612866841035858,0.463337369865
1621612866842032646,0.463447747276
1621612866843038824,0.463559304655
1621612866844039821,0.463664839613
1621612866845027708,0.463778372628
1621612866846063097,0.4638894236
1621612866847110701,0.464004478677
1621612866848089932,0.464118247101
1621612866849038934,0.464235165266
1621612866850103440,0.464347874343
1621612866851062716,0.464462980089
1621612866852057621,0.464580396192
1621612866853064646,0.464702598515
1621612866854045076,0.464822445541
1621612866855065331,0.464945140924
1621612866856052601,0.465063426929
1621612866857097613,0.465181579493
1621612866858132004,0.465304882315
1621612866859090413,0.465422938207
1621612866860065513,0.465541475455
1621612866861048954,0.465666051031
1621612866862094450,0.465785672631
1621612866863076925,0.46590083098
1621612866864066176,0.466022641291
1621612866865087447,0.466142614259
1621612866866146956,0.466259935714
1621612866867396527,0.466379542965
1621612866868320016,0.466501159503
1621612866869356668,0.46661540716
1621612866870276667,0.466736765804
1621612866871330294,0.466860806043
1621612866872375562,0.466980448747
1621612866873108621,0.467102385405
1621612866874081841,0.467220054076
1621612866875026019,0.46734119213
1621612866876024540,0.467459816033
1621612866877034961,0.467580468785
1621612866878019584,0.467701921063
1621612866879105938,0.46781983425
1621612866880088377,0.46794410119
1621612866881089324,0.468065358238
1621612866882047121,0.468184437624
1621612866883078502,0.468307524404
1621612866884071647,0.468432564855
1621612866885061319,0.468557936601
1621612866886043071,0.468683076774
1621612866887051554,0.468803093797
1621612866888099191,0.46892836926
1621612866889066836,0.469059124711
1621612866890039848,0.469183543643
1621612866891030493,0.469317635844
1621612866892038186,0.469443278255
1621612866893034209,0.469573188998
1621612866894027797,0.469705621531
1621612866895083395,0.469836092821
1621612866896051397,0.469968954398
1621612866897059314,0.470103940352
1621612866898062135,0.470238425773
1621612866899042486,0.470366933507
1621612866900080167,0.470502004227
1621612866901048674,0.470639417743
1621612866902055456,0.470772384734
1621612866903031006,0.470909690191
1621612866904039808,0.471039272202
1621612866905066705,0.471175975811
1621612866906062097,0.471315127346
1621612866907064155,0.471452035181
1621612866908056263,0.471585392329
1621612866909142062,0.471725601121
1621612866910063360,0.471859435383
1621612866911111019,0.471999495908
1621612866912118682,0.472137490588
1621612866913048193,0.472274635598
1621612866914073056,0.472416967031
1621612866915041586,0.47255102213
1621612866916041045,0.472689859203
1621612866917042689,0.472832944863
1621612866918036329,0.472973344611
1621612866919082162,0.473114614485
1621612866920137333,0.473256611475
1621612866921055682,0.473393705264
1621612866922110200,0.473536016312
1621612866923122577,0.473675135835
1621612866924048692,0.473816829633
1621612866925041987,0.473961186816
1621612866926081782,0.474096988573
1621612866927089321,0.47424055723
1621612866928092133,0.474385629144
1621612866929084047,0.474532965652
1621612866930037756,0.474675259073
1621612866931030749,0.474819040052
1621612866932039249,0.474967407828
1621612866933024723,0.475109428278
1621612866934058290,0.475262308649
1621612866935087422,0.475410008803
1621612866936118880,0.475554422974
1621612866937065709,0.475703563272
1621612866938064983,0.475855159046
1621612866939144467,0.476007368989
1621612866940093867,0.47615973797
1621612866941098579,0.476309039488
1621612866942066084,0.476466055482
1621612866943066407,0.476622815112
1621612866944082063,0.47678073698
1621612866945097084,0.476939660787
1621612866946107958,0.477093911665
1621612866947064985,0.477252303673
1621612866948082851,0.477412986502
1621612866949088009,0.477570583993
1621612866950095283,0.477723877516
1621612866951154285,0.477883303171
1621612866952053972,0.478035435457
1621612866953032257,0.478190600576
1621612866954036931,0.478343097646
1621612866955061940,0.478497581765
1621612866956042318,0.478653900565
1621612866957044179,0.478806596727
1621612866958075561,0.478964350974
1621612866959150109,0.479117902763
1621612866960035671,0.479267205257
1621612866961078305,0.479420058964
1621612866962054819,0.479571835499
1621612866963051159,0.479726273045
1621612866964063778,0.479878361428
1621612866965056783,0.480029614314
1621612866966070957,0.480184122046
1621612866967068939,0.480338491769
1621612866968114822,0.480498157353
1621612866969187470,0.480649538246
1621612866970111582,0.480802840548
1621612866971097999,0.480960957048
1621612866972073017,0.481115466123
1621612866973077210,0.481280786223
1621612866974082531,0.481438287634
1621612866975057648,0.481599085253
1621612866976063936,0.481757794006
1621612866977064144,0.48191928675
1621612866978042959,0.482082010003
1621612866979151808,0.482241406437
1621612866980043478,0.482405484081
1621612866981055579,0.482569323473
1621612866982050762,0.482732182928
1621612866983028098,0.482894249834
1621612866984093352,0.483059179229
1621612866985052174,0.48322242144
1621612866986057293,0.483387942883
1621612866987069817,0.483554409213
1621612866988175780,0.483714395476
1621612866989071775,0.48388184366
1621612866990078360,0.484045417817
1621612866991011895,0.484212204053
1621612866992018661,0.484376816866
1621612866993017445,0.484535985527
1621612866994038269,0.484704855799
1621612866995054714,0.484867316867
1621612866996058272,0.485032193256
1621612866997058501,0.485196945614
1621612866998034927,0.485360074384
1621612866999022991,0.485528322261
1621612867000037058,0.485696214194
1621612867001037919,0.485862492263
1621612867002069194,0.48603114352
1621612867003070854,0.48619754699
1621612867004035974,0.486363623872
1621612867005017619,0.486535518638
1621612867006059069,0.486700645656
1621612867007116532,0.48687376248
1621612867008030576,0.487044533444
1621612867009018791,0.487220382957
1621612867010040516,0.487392530116
1621612867011022440,0.487564939094
1621612867012010181,0.487741574266
1621612867013020228,0.487914503607
1621612867014027117,0.488089956143
1621612867015049479,0.488267916807
1621612867016218992,0.488443472336
1621612867017318542,0.488621665616
1621612867018272966,0.488800453576
1621612867019381946,0.488974971215
1621612867020386469,0.489155983798
1621612867021136742,0.489334325797
1621612867022093176,0.489515994088
1621612867023042097,0.489690088845
1621612867024011393,0.489868234149
1621612867025020577,0.490039210098
1621612867026084040,0.490216715226
1621612867027130693,0.490389518339
1621612867028140635,0.490565483169
1621612867029045007,0.490741456558
1621612867030034352,0.490918863572
1621612867031047259,0.491092134835
1621612867032077737,0.491265018838
1621612867033070543,0.491442132304
1621612867034529535,0.491612450178
1621612867038594636,0.49178614489
1621612867038638801,0.49231068142
1621612867039057384,0.492484473522
1621612867040063114,0.492656741282
1621612867041053442,0.492834159157
1621612867042053949,0.4930116531
1621612867043050438,0.493191264838
1621612867044041817,0.493369813568
1621612867045058044,0.493544531808
1621612867046039767,0.493727965327
1621612867047081223,0.493907770567
1621612867048080331,0.494089149569
1621612867049091184,0.494264405186
1621612867050061556,0.494447216056
1621612867051086298,0.494631621935
1621612867052078850,0.494810842913
1621612867053064963,0.494992890257
1621612867054078047,0.495180254391
1621612867055095972,0.495362631295
1621612867056178615,0.495551189398
1621612867057079140,0.49572896999
1621612867058057219,0.495912245123
1621612867059114133,0.496098435939
1621612867060081605,0.496275996462
1621612867061065921,0.496456284522
1621612867062057137,0.496640947246
1621612867063093175,0.496821923107
1621612867064082767,0.497011644305
1621612867065077456,0.497190346395
1621612867066044779,0.497375923845
1621612867067122120,0.497557878553
1621612867068062348,0.49774419977
1621612867069041559,0.497927650656
1621612867070081957,0.498108680334
1621612867071092004,0.498291602862
1621612867072108588,0.498479631351
1621612867073112159,0.498659850106
1621612867074058900,0.498848702879
1621612867075141512,0.499028221831
1621612867076126838,0.499220529722
1621612867077081404,0.49940620849
1621612867078078931,0.499594745391
1621612867079047580,0.499784051487
1621612867080085832,0.499977852209
1621612867081084939,0.50016396317
1621612867082120294,0.500361247796
1621612867083109252,0.500550147088
1621612867084091708,0.500745429723
1621612867085114773,0.500937367977
1621612867086081875,0.501132962306
1621612867087036895,0.50132525369
1621612867088034449,0.501519886893
1621612867089016176,0.501708068176
1621612867090072164,0.501901667971
1621612867091080697,0.502089229996
1621612867094555809,0.50228070116
1621612867094606193,0.502463495756
1621612867094647650,0.502652368478
1621612867095060114,0.502841911047
1621612867096041890,0.503027113171
1621612867097036468,0.503211827406
1621612867098043159,0.503396326596
1621612867099051319,0.503581448718
1621612867100140744,0.503769016697
1621612867101090876,0.503949770293
1621612867102111848,0.504135812159
1621612867103123164,0.504321287162
1621612867104149456,0.504506480335
1621612867105150319,0.504691234987
1621612867106073075,0.50487679475
1621612867107056058,0.505068420145
1621612867108054959,0.505258590107
1621612867109060539,0.505444584905
1621612867110047626,0.505636219283
1621612867111064464,0.505822331649
1621612867112065780,0.50601498752
1621612867113165221,0.506199945439
1621612867114082974,0.50639144704
1621612867115210629,0.506582996764
1621612867116132136,0.50677175473
1621612867117039794,0.506961739566
1621612867118102450,0.507154021976
1621612867119096973,0.507342221194
1621612867120054226,0.507538163243
1621612867121042834,0.507726525606
1621612867122071042,0.507915794624
1621612867123150350,0.508108530081
1621612867124065751,0.50829446372
1621612867125011635,0.508483574177
1621612867126040165,0.50867331135
1621612867127076575,0.508859624233
1621612867128056165,0.509052427429
1621612867129040697,0.509236014541
1621612867130060609,0.509429037224
1621612867131045504,0.509621173487
1621612867132069787,0.509814398147
1621612867133049516,0.509998818918
1621612867134041647,0.51019191072
1621612867135027195,0.510379636213
1621612867136037428,0.51057277487
1621612867137038330,0.510763354924
1621612867138035567,0.510959446453
1621612867139035865,0.511153352708
1621612867140048850,0.511349511161
1621612867141042994,0.511540648306
1621612867142113984,0.511736948697
1621612867143054030,0.511930292657
1621612867144079730,0.51212731056
1621612867145032882,0.512320937288
1621612867146100161,0.512520985838
1621612867147094222,0.512717403509
1621612867148036296,0.51291435711
1621612867149094038,0.513114816168
1621612867150304969,0.513308904159
1621612867151343290,0.513511983002
1621612867152252888,0.513701717799
1621612867153340369,0.513895505173
1621612867154357378,0.514088054279
1621612867155323822,0.514283512485
1621612867156133585,0.514475617938
1621612867157159809,0.514667988131
1621612867158045865,0.514856244895
1621612867159075153,0.515050155459
1621612867160027627,0.515235184255
1621612867161113339,0.515424936968
1621612867162035588,0.515611801724
1621612867163067643,0.515799749807
1621612867164096708,0.515985194157
1621612867165111884,0.516173411146
1621612867166106240,0.516360545477
1621612867167043761,0.516552025213
1621612867168010973,0.516737530595
1621612867169016057,0.516927147028
1621612867170079772,0.517119304794
1621612867174592949,0.517311284871
1621612867174652590,0.517882478142
1621612867175053423,0.518076646172
1621612867176056849,0.518269521473
1621612867177041398,0.518458770648
1621612867178043227,0.518652429747
1621612867179126860,0.51884680111
1621612867180078364,0.519034333454
1621612867181070285,0.519226285373
1621612867182081174,0.519424502535
1621612867183127616,0.519613530266
1621612867184061174,0.519806186568
1621612867185033796,0.519999000527
1621612867186050165,0.5201878621
1621612867187073647,0.520383166058
1621612867188076640,0.520568821082
1621612867189052148,0.520759085685
1621612867190048627,0.520948841163
1621612867191058972,0.521134586938
1621612867192053960,0.521323583069
1621612867193111661,0.521518244318
1621612867194092466,0.521707774332
1621612867195093971,0.521900364264
1621612867196076130,0.522086204364
1621612867197014598,0.522277245696
1621612867198039418,0.52246767599
1621612867199142424,0.52265800232
1621612867200107766,0.522846571584
1621612867201108592,0.523032914835
1621612867202017883,0.523222249342
1621612867203021433,0.523413672456
1621612867204018976,0.523602908523
1621612867205106712,0.523793495889
1621612867206057708,0.523988345317
1621612867207030475,0.524182814674
1621612867208039735,0.524374993937
1621612867209045940,0.524568421662
1621612867210071126,0.524761886154
1621612867211121037,0.524960083227
1621612867212043492,0.525148617381
1621612867213044262,0.525344367618
1621612867214039577,0.525536644731
1621612867215022655,0.525727999531
1621612867216062926,0.52592063396
1621612867217075045,0.526110665116
1621612867218067536,0.526294253337
1621612867219122829,0.526484729236
1621612867220055313,0.526667344527
1621612867221020116,0.526852005632
1621612867222068433,0.527034736153
1621612867223052976,0.527219469169
1621612867224078836,0.527398553409
1621612867225098506,0.527580565381
1621612867226114314,0.52776281545
1621612867227075508,0.527942844182
1621612867228053736,0.528119951357
1621612867229113841,0.528303917943
1621612867230062210,0.528481741519
1621612867231115980,0.52866710603
1621612867232115463,0.528841205806
1621612867233110152,0.529025628305
1621612867234137608,0.529206832556
1621612867235102648,0.529392956513
1621612867236027988,0.529574864546
1621612867237040484,0.529758381308
1621612867238063300,0.529935887849
1621612867239068574,0.530122536993
1621612867240008084,0.530302795963
1621612867241041148,0.530481627166
1621612867242040725,0.530665215173
1621612867243048941,0.530849758829
1621612867244117092,0.531032539491
1621612867245084790,0.531210608581
1621612867246068691,0.531398085446
1621612867247090694,0.531579407594
1621612867248070161,0.531761681235
1621612867249065398,0.531938898743
1621612867250080671,0.532117035981
1621612867251079779,0.532296306834
1621612867252068620,0.532479345129
1621612867253065579,0.532654237725
1621612867254125342,0.532832734233
1621612867255096921,0.533011305596
1621612867256089148,0.533188188183
1621612867257077086,0.533369126803
1621612867258082207,0.533538774383
1621612867259053682,0.533718735581
1621612867260094760,0.533898650693
1621612867261028851,0.534073461881
1621612867262055091,0.534247247324
1621612867263054539,0.534425604269
1621612867264062485,0.534598877163
1621612867265048315,0.53478370579
1621612867266069936,0.534954190118
1621612867267062361,0.535131969051
1621612867268070630,0.535309843371
1621612867269025837,0.535489541071
1621612867270026423,0.535665442205
1621612867271046023,0.535841683325
1621612867272026952,0.536017725977
1621612867273023442,0.536198214266
1621612867274039874,0.536376645324
1621612867275110890,0.536552315476
1621612867276112806,0.536733689274
1621612867277126882,0.536909899826
1621612867278107662,0.53709107048
1621612867279164216,0.537267138194
1621612867280091225,0.537441267271
1621612867281094473,0.537615133005
1621612867282168944,0.537796933988
1621612867283071491,0.537968736514
1621612867284019728,0.538140764771
1621612867285016967,0.538313120519
1621612867286071377,0.538485693919
1621612867287039987,0.538655360082
1621612867288086047,0.538821503215
1621612867289011936,0.538991690111
1621612867290040531,0.539157487367
1621612867291017384,0.539329981685
1621612867292069462,0.539489034168
1621612867293056007,0.539653147707
1621612867294055573,0.539817248858
1621612867295042786,0.539979593453
1621612867296271253,0.54014398687
1621612867297379786,0.540305212709
1621612867298272049,0.540465236262
1621612867299290334,0.540627464006
1621612867300336675,0.540787764557
1621612867301260644,0.54095212253
1621612867302127863,0.541109405229
1621612867303045645,0.541274113595
1621612867304051640,0.541431472485
1621612867305062459,0.541596563172
1621612867306089569,0.541757679588
1621612867307095042,0.541916551534
1621612867308037389,0.542081821632
1621612867309074751,0.542246463795
1621612867310059733,0.542405334251
1621612867311050423,0.542566814491
1621612867312053535,0.542727227209
1621612867313053757,0.542890744904
1621612867314059946,0.543052495386
1621612867315083990,0.543215111657
1621612867316075423,0.543374177096
1621612867317082566,0.543536253092
1621612867318112961,0.543693564852
1621612867319052966,0.543856576045
1621612867320056215,0.544012673151
1621612867321084250,0.544166435638
1621612867322157618,0.544327035774
1621612867323101445,0.544480669735
1621612867324059513,0.544641734878
1621612867325016307,0.544793707627
1621612867326025613,0.544944014084
1621612867327063003,0.545101388889
1621612867328093864,0.545252148739
1621612867329177018,0.545407797961
1621612867330087494,0.545562684394
1621612867331088128,0.545709360702
1621612867332036607,0.545864987352
1621612867333021813,0.546013817252
1621612867334070577,0.546163529498
1621612867335056762,0.546315306641
1621612867336047066,0.546461969734
1621612867337066818,0.54661423151
1621612867338080527,0.546763513879
1621612867339099207,0.546912448889
1621612867340173643,0.547062771279
1621612867341093657,0.547208751876
1621612867342039186,0.547357782027
1621612867343075857,0.547502848095
1621612867344068257,0.547652088075
1621612867345104005,0.547800254823
1621612867346110902,0.547946192696
1621612867347044269,0.54809368892
1621612867348076437,0.548237126198
1621612867349083909,0.54838781118
1621612867350102410,0.548537849284
1621612867351083241,0.548680581325
1621612867352087252,0.548831048657
1621612867353133398,0.548978528154
1621612867354071955,0.549124046842
1621612867355116543,0.549274403118
1621612867356093898,0.549420226188
1621612867357206663,0.549564984277
1621612867358037274,0.549712065732
1621612867359033513,0.549855713395
1621612867360006968,0.550002074204
1621612867361011813,0.550139615264
1621612867362008262,0.550281403358
1621612867363024563,0.550420893446
1621612867364121089,0.55055593251
1621612867365042951,0.550693471998
1621612867366113420,0.550832529155
1621612867367049647,0.550971030898
1621612867368163156,0.551106754624
1621612867369052946,0.551240175621
1621612867370056495,0.551371720779
1621612867371103754,0.551507168893
1621612867372113060,0.551637263766
1621612867373067191,0.551763262302
1621612867374090319,0.551891514634
1621612867375076969,0.552018461974
1621612867376156731,0.552147679447
1621612867377161512,0.552275902243
1621612867378143356,0.552400456193
1621612867379117411,0.552522357274
1621612867380068700,0.552647210365
1621612867381062553,0.552772614762
1621612867382059326,0.552896651831
1621612867383033015,0.553021769707
1621612867384013226,0.553147577804
1621612867385121294,0.553266747551
1621612867386107279,0.553389537422
1621612867387118628,0.55351250486
1621612867388011391,0.553635146816
1621612867389032524,0.553759122331
1621612867390043476,0.553883057822
1621612867391029340,0.55400360895
1621612867392057723,0.554122090044
1621612867393071024,0.554245065949
1621612867394102274,0.554364731068
1621612867395048409,0.554483273303
1621612867396152502,0.554607029512
1621612867396998069,0.554725665678
1621612867398008663,0.554841386405
1621612867399029861,0.554962379135
1621612867400041349,0.5550807621
1621612867401029305,0.555196631438
1621612867402035478,0.555318811222
1621612867403033216,0.555433372786
1621612867404080484,0.555552601792
1621612867405058610,0.555660951992
1621612867406062216,0.555776151941
1621612867407048104,0.55589301755
1621612867408048771,0.556002875437
1621612867409035095,0.556116369981
1621612867410061465,0.556228533886
1621612867411028114,0.556334363757
1621612867412060688,0.556445030246
1621612867413048391,0.556550334628
1621612867414106540,0.556659811141
1621612867415147720,0.556764905076
1621612867416201574,0.556870376342
1621612867417061227,0.55698010961
1621612867418036569,0.557080677315
1621612867419086447,0.557182457056
1621612867420058104,0.557287102047
1621612867421065005,0.557387122401
1621612867422083509,0.557492522806
1621612867423074645,0.55759413364
1621612867424129246,0.557696687191
1621612867425187892,0.557796165812
1621612867426174709,0.557890817864
1621612867427192546,0.557987738001
1621612867428134529,0.558086604848
1621612867429096067,0.558187290244
1621612867430043102,0.558283319739
1621612867431058861,0.558377051294
1621612867432094089,0.558477466267
1621612867433092223,0.55857142461
1621612867434071464,0.558661435339
1621612867435048977,0.558752911546
1621612867436033367,0.558844887337
1621612867437065749,0.558939566327
1621612867438146417,0.559031429537
1621612867439142660,0.559122035062
1621612867440238736,0.559213641152
1621612867441307890,0.559303741624
1621612867442209733,0.559391930498
1621612867443152874,0.559482062826
1621612867444212655,0.559566652185
1621612867445141905,0.559655705894
1621612867446067542,0.559742903614
1621612867447104151,0.55982993253
1621612867448066302,0.559917679235
1621612867449110599,0.560001824051
1621612867450085285,0.560084860454
1621612867451022552,0.560171030095
1621612867452016532,0.56025642147
1621612867453082480,0.560338806211
1621612867454055768,0.560420570458
1621612867455247848,0.560506650103
1621612867456063550,0.560589940756
1621612867457024744,0.560669141222
1621612867458040659,0.560750165671
1621612867459283063,0.560830463287
1621612867460097493,0.560912982249
1621612867461037933,0.560991681726
1621612867462066012,0.561069976902
1621612867463114438,0.561146426909
1621612867464118950,0.561222441431
1621612867465119486,0.561300345196
1621612867466085445,0.561377156465
1621612867467091020,0.561452269538
1621612867468057400,0.561528731268
1621612867469067958,0.561602603912
1621612867470095632,0.56167780026
1621612867471127281,0.561751660344
1621612867472063148,0.561820566351
1621612867473126468,0.561890292927
1621612867474039242,0.561958902017
1621612867475056301,0.56202718233
1621612867476046117,0.562096517078
1621612867477050686,0.562166276713
1621612867478073171,0.562233097937
1621612867479108225,0.562298243656
1621612867480104982,0.562365466811
1621612867481043530,0.562433037086
1621612867482071133,0.562497057576
